Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
2020-07-17,46.44,35.89,40.11,68.11,98.67,115.0,115.11,76.88,40.0,42.78,177.33,132.71,92.78,80.0,111.11,88.11,52.89,216.88,18.22,36.33,18.67,43.11
2020-07-18,47.43,35.71,40.29,69.0,99.14,114.71,115.29,76.67,40.43,43.29,179.0,132.17,92.29,80.0,111.57,88.43,54.0,205.0,18.29,37.86,19.0,40.43
2020-07-19,49.25,34.0,40.75,68.5,97.75,112.5,112.5,80.0,40.25,43.75,177.5,131.0,89.75,80.0,110.25,88.25,51.25,200.0,19.0,38.25,18.0,36.25
2020-07-20,46.44,35.89,40.11,68.11,98.67,115.56,115.11,76.88,40.0,42.78,177.33,132.71,92.78,80.0,111.22,88.22,52.89,216.88,18.0,36.56,19.33,38.78
2020-07-21,46.78,35.89,40.11,68.11,98.67,115.56,115.11,76.88,40.0,42.78,177.33,132.71,92.78,80.0,111.22,88.44,52.89,216.88,18.0,37.56,18.78,37.78
2020-07-22,46.78,35.89,40.11,68.11,98.67,115.0,113.33,76.88,39.89,42.78,177.33,132.71,92.78,80.0,111.11,88.67,52.89,216.88,18.0,37.44,18.78,37.33
2020-07-23,46.78,35.89,40.11,68.11,98.67,115.0,113.33,76.88,39.56,42.78,177.33,132.71,92.78,80.0,111.11,88.67,52.89,216.88,18.0,38.0,17.89,35.67
2020-07-24,46.78,35.89,40.11,68.11,98.67,115.0,113.33,76.88,39.56,42.78,177.33,132.71,92.78,80.0,111.11,88.67,52.89,216.88,18.0,38.33,18.22,35.33
2020-07-25,47.71,36.43,41.43,69.57,98.14,115.71,116.14,76.67,39.86,43.29,180.43,132.17,93.0,80.0,112.57,89.57,55.43,205.0,18.29,39.14,18.43,32.43
2020-07-26,49.33,35.67,41.67,68.67,94.67,114.67,113.67,80.0,39.33,44.0,178.33,127.5,90.67,80.0,111.67,88.0,54.33,193.33,19.0,39.0,16.33,31.33
2020-07-27,46.89,36.44,39.89,68.56,97.89,115.11,113.56,76.88,39.67,42.78,178.44,132.71,93.33,80.0,111.89,89.0,54.0,216.88,18.0,36.67,18.89,31.44
2020-07-28,46.89,36.44,39.89,68.56,97.89,115.11,113.56,76.88,39.67,42.78,178.44,132.71,93.33,80.0,111.89,89.0,54.0,216.88,18.0,37.0,18.67,30.89
2020-07-29,46.89,36.44,39.56,68.56,97.78,114.67,112.67,77.0,39.67,42.78,178.44,132.71,93.33,80.0,111.78,89.0,54.0,216.88,18.0,37.56,17.89,30.56
2020-07-30,46.89,36.44,39.56,68.56,97.78,114.67,112.67,77.0,39.67,42.78,178.44,132.71,93.33,80.0,111.78,89.0,54.0,216.88,18.0,38.11,18.11,31.0
2020-07-31,46.67,36.44,39.56,68.56,97.78,114.89,112.67,77.0,39.67,42.78,178.44,132.71,93.33,80.0,111.78,89.0,54.0,216.88,18.0,38.11,20.33,31.11
2020-08-01,46.67,36.44,39.56,68.56,97.78,114.89,112.67,77.0,39.67,42.78,178.44,132.71,93.33,80.0,111.78,89.0,54.0,216.88,18.0,38.44,20.33,30.78
2020-08-02,48.4,36.0,39.4,69.6,97.4,115.6,112.4,79.8,39.4,42.6,178.0,132.25,93.2,80.0,110.8,87.8,53.6,219.0,19.0,37.4,20.4,26.4
2020-08-03,46.67,36.44,39.67,68.33,98.0,113.56,108.67,77.89,39.56,42.78,178.0,132.71,94.11,80.0,111.78,89.0,54.0,216.88,18.0,37.56,20.11,28.11
2020-08-04,46.67,36.44,39.67,68.11,97.22,111.78,108.11,77.89,39.56,42.78,178.0,132.71,93.11,80.0,111.78,89.11,54.33,216.88,18.0,36.56,20.0,28.33
2020-08-05,46.67,36.44,39.67,68.11,97.22,111.11,108.11,79.89,39.56,42.78,178.0,132.71,93.11,80.0,111.89,89.33,54.33,216.88,18.0,37.22,18.22,27.89
2020-08-06,46.67,36.44,39.67,68.11,97.22,111.33,108.11,79.89,39.56,42.78,178.0,132.71,93.89,80.0,111.89,89.33,54.33,216.88,18.0,37.33,18.67,29.0
2020-08-07,46.67,36.25,39.67,68.78,97.67,111.33,110.38,79.0,39.44,42.78,178.0,132.71,93.11,80.0,111.89,89.33,54.11,216.88,18.0,37.89,19.78,28.11
2020-08-08,47.43,36.29,39.71,69.86,97.86,111.86,113.43,78.29,39.71,43.29,179.86,132.17,92.71,80.0,112.57,90.0,55.57,205.0,18.29,37.0,19.86,25.71
2020-08-09,46.65444444444444,36.23777777777778,39.66592592592593,68.94703703703702,97.36962962962964,111.98296296296296,108.60148148148149,79.68555555555555,39.71037037037036,42.80148148148149,178.25407407407414,132.85518518518518,93.77407407407408,83.20370370370371,112.08962962962966,90.24222222222222,55.43962962962963,217.6418518518519,18.02925925925926,38.32703703703704,20.85037037037037,29.472962962962963
2020-08-10,45.88,36.25,39.63,68.13,97.13,110.13,110.63,78.86,39.25,42.38,177.88,134.0,92.75,110.0,112.13,89.5,53.63,227.86,17.75,37.63,18.75,26.38
2020-08-11,45.88,36.25,39.63,68.13,97.13,110.13,110.63,78.86,39.25,42.38,177.88,134.0,92.75,110.0,112.13,89.5,53.63,227.86,17.75,37.63,18.75,26.38
2020-08-12,46.67,36.33,39.67,68.11,97.0,111.44,107.11,79.75,39.44,42.78,178.22,132.71,93.44,80.0,111.44,89.56,55.22,217.88,18.0,37.89,18.67,27.89
2020-08-13,46.67,36.22,39.67,68.11,97.0,112.11,107.11,79.75,39.44,42.78,178.22,132.71,93.44,80.0,111.44,90.0,55.22,217.88,18.0,37.56,18.22,27.67
2020-08-14,46.67,36.13,39.67,68.78,97.0,112.11,107.0,79.75,39.44,42.78,178.22,132.71,93.44,80.0,112.22,90.56,55.78,217.88,18.0,37.56,18.33,28.0
2020-08-15,46.67,36.13,39.67,68.78,97.0,112.11,107.0,79.75,39.44,42.78,178.22,132.71,93.44,80.0,112.22,90.44,55.78,217.88,18.0,39.78,19.44,28.0
2020-08-16,46.65444444444444,36.23777777777778,39.66592592592593,68.94703703703702,97.36962962962964,111.98296296296296,108.60148148148149,79.68555555555555,39.71037037037036,42.80148148148149,178.25407407407414,132.85518518518518,93.77407407407408,83.20370370370371,112.08962962962966,90.24222222222222,55.43962962962963,217.6418518518519,18.02925925925926,38.32703703703704,20.85037037037037,29.472962962962963
2020-08-17,46.67,36.56,39.67,69.0,97.67,112.11,108.11,80.22,40.22,42.78,178.22,132.71,93.78,80.0,112.33,90.78,55.78,218.13,18.0,38.78,19.44,26.78
2020-08-18,46.67,36.56,39.67,69.0,97.67,112.11,108.11,80.22,40.22,42.78,178.22,132.71,93.78,80.0,112.33,90.78,55.78,218.13,18.0,38.67,19.78,27.11
2020-08-19,46.67,36.56,39.67,69.0,97.67,112.11,108.11,80.22,40.22,42.78,178.22,132.71,94.44,80.0,112.33,91.0,56.33,218.13,18.0,39.11,21.0,26.0
2020-08-20,46.67,36.56,39.67,69.0,97.67,112.11,108.11,80.22,40.22,42.78,178.22,132.71,94.44,80.0,112.33,91.11,56.33,218.13,18.0,38.89,21.44,25.78
2020-08-21,46.67,36.56,39.67,69.67,97.67,112.11,108.11,80.22,40.22,42.78,178.22,132.71,94.44,80.0,112.33,91.0,56.33,218.13,18.0,38.78,20.89,26.44
2020-08-22,46.0,35.67,40.67,70.17,97.0,114.83,109.0,79.5,41.0,43.83,179.5,131.6,94.17,80.0,113.0,91.33,57.33,205.0,18.0,40.17,21.33,30.67
2020-08-23,46.65444444444444,36.23777777777778,39.66592592592593,68.94703703703702,97.36962962962964,111.98296296296296,108.60148148148149,79.68555555555555,39.71037037037036,42.80148148148149,178.25407407407414,132.85518518518518,93.77407407407408,83.20370370370371,112.08962962962966,90.24222222222222,55.43962962962963,217.6418518518519,18.02925925925926,38.32703703703704,20.85037037037037,29.472962962962963
2020-08-24,46.67,36.56,39.67,69.56,97.67,111.56,106.78,80.11,39.78,42.78,178.0,134.0,94.38,120.0,112.63,91.25,56.33,218.13,18.0,38.67,24.78,33.56
2020-08-25,46.56,35.89,39.67,69.33,97.67,111.56,106.78,80.11,39.78,42.78,178.22,132.71,94.44,80.0,112.33,90.89,56.33,218.13,18.0,38.33,24.44,35.11
2020-08-26,46.56,35.89,39.67,69.33,97.11,111.11,107.33,80.33,39.56,42.78,178.22,132.71,94.44,80.0,112.33,91.11,56.56,218.13,18.0,38.33,24.0,35.22
2020-08-27,46.56,35.89,39.67,69.33,97.11,111.11,107.33,80.33,39.56,42.78,178.22,132.71,94.44,80.0,112.33,91.11,56.56,218.13,18.0,39.33,23.78,35.11
2020-08-28,46.56,35.89,39.44,69.56,97.11,111.11,107.89,81.22,39.56,42.78,178.22,133.43,94.44,80.0,111.78,91.11,56.56,218.13,18.0,39.44,24.0,35.67
2020-08-29,46.56,35.89,39.44,69.56,97.11,111.11,107.89,81.22,39.56,42.78,178.22,133.43,94.44,80.0,111.78,91.11,56.56,218.13,18.0,39.44,24.22,35.67
2020-08-30,46.65444444444444,36.23777777777778,39.66592592592593,68.94703703703702,97.36962962962964,111.98296296296296,108.60148148148149,79.68555555555555,39.71037037037036,42.80148148148149,178.25407407407414,132.85518518518518,93.77407407407408,83.20370370370371,112.08962962962966,90.24222222222222,55.43962962962963,217.6418518518519,18.02925925925926,38.32703703703704,20.85037037037037,29.472962962962963
2020-08-31,46.56,35.89,39.44,69.56,97.22,111.11,107.33,81.22,39.56,42.78,178.22,133.43,94.44,66.5,112.63,91.5,56.56,219.38,18.0,39.44,24.33,34.0
2020-09-01,46.56,35.89,39.44,69.56,97.22,111.11,107.33,81.22,39.56,42.78,178.22,133.43,94.44,66.5,111.89,91.22,56.56,219.38,18.0,38.33,23.89,33.78
2020-09-02,46.56,35.89,39.44,70.11,98.33,111.78,109.0,81.22,39.78,42.78,178.89,133.43,94.44,80.0,112.33,91.44,55.78,219.38,18.0,38.44,24.89,36.0
2020-09-03,46.56,35.89,39.44,70.11,98.33,111.78,109.0,81.22,39.78,42.78,178.89,133.43,94.44,80.0,112.33,91.56,55.78,219.38,18.0,38.78,25.22,36.56
2020-09-04,46.56,35.89,39.44,70.89,99.44,111.78,107.89,81.0,39.78,42.78,178.89,133.43,94.44,80.0,112.33,91.56,55.78,219.38,18.11,39.33,25.11,36.11
2020-09-05,46.56,35.89,39.44,70.89,99.44,111.78,107.89,81.0,39.78,42.78,178.89,133.43,94.44,80.0,112.33,91.56,55.78,219.38,18.11,39.33,25.11,35.67
2020-09-06,46.63,35.5,39.5,70.13,98.88,112.13,107.88,81.38,39.88,43.38,180.0,133.0,93.5,80.0,113.13,91.88,56.13,208.57,18.0,39.5,24.75,36.0
2020-09-07,46.56,35.89,39.44,70.89,99.44,111.78,107.89,81.0,39.78,42.78,178.89,133.43,94.44,80.0,112.33,91.56,55.78,219.38,18.11,38.22,26.0,37.56
2020-09-08,46.56,35.67,39.44,70.89,99.78,112.33,107.67,81.0,39.78,42.78,178.33,133.43,94.44,80.0,112.33,91.56,55.78,219.38,18.11,38.89,25.56,41.44
2020-09-09,46.56,35.44,39.44,72.11,100.22,111.44,108.44,81.44,39.67,42.78,178.11,133.71,94.67,80.0,113.22,92.22,55.0,219.38,18.11,39.11,26.22,40.44
2020-09-10,46.56,35.44,39.44,72.11,100.22,111.44,107.89,81.44,39.67,42.78,177.56,133.71,94.67,80.0,113.0,92.22,55.0,219.38,18.11,39.33,26.89,40.78
2020-09-11,46.56,35.22,39.44,72.11,100.22,112.0,107.67,81.44,39.67,42.78,177.56,133.71,94.67,80.0,113.56,92.22,55.0,223.13,18.11,38.78,26.11,41.78
2020-09-12,47.13,35.38,39.38,73.13,101.0,112.25,108.63,80.75,39.75,42.63,178.13,133.71,95.25,80.0,113.13,91.88,55.88,223.57,18.5,39.63,25.5,42.13
2020-09-13,46.63,34.75,39.5,71.5,99.38,112.38,107.63,81.88,39.75,43.38,178.5,133.33,93.75,80.0,114.5,92.63,55.25,212.86,18.0,40.0,25.75,42.25
2020-09-14,46.56,35.44,39.78,73.0,100.44,112.11,107.67,81.44,39.67,42.78,177.89,133.71,95.56,80.0,114.67,92.89,54.78,223.13,18.11,39.89,30.44,44.11
2020-09-15,46.56,35.44,39.78,73.0,100.44,112.33,107.78,81.44,39.67,42.78,177.89,133.71,96.44,80.0,118.33,93.0,54.78,223.13,18.22,40.33,30.89,42.44
2020-09-16,46.56,35.44,39.78,73.0,100.56,112.89,107.22,81.44,39.67,42.78,178.44,133.43,97.56,80.0,120.56,93.44,54.67,223.13,18.22,41.67,30.33,41.78
2020-09-17,46.56,35.44,39.78,73.0,101.11,112.89,107.22,81.44,39.67,42.78,178.44,133.43,97.56,80.0,121.0,93.56,54.67,223.13,18.22,41.89,31.33,40.33
2020-09-18,46.67,35.56,39.78,73.89,101.56,113.0,107.33,81.56,39.67,42.78,178.44,134.0,97.56,80.0,124.56,94.22,54.67,223.13,18.22,41.89,32.56,37.44
2020-09-19,46.67,35.56,39.78,73.89,101.56,113.0,107.33,81.56,39.67,42.78,178.44,134.0,97.56,80.0,124.56,94.33,54.67,223.13,18.22,41.89,33.44,37.44
2020-09-20,48.17,35.33,38.0,73.67,101.33,112.5,106.0,83.0,39.83,43.33,178.83,130.25,98.17,80.0,122.5,94.67,55.33,212.0,17.83,42.5,33.83,38.17
2020-09-21,46.67,35.56,39.78,73.89,101.33,112.44,107.33,81.56,39.56,42.78,178.44,134.86,97.56,80.0,127.0,94.44,54.22,223.13,18.22,41.44,34.33,36.67
2020-09-22,46.67,35.56,39.78,74.67,101.56,112.44,106.78,81.56,39.56,42.78,178.44,134.86,97.56,80.0,128.0,94.56,54.22,223.13,18.22,41.33,34.11,34.33
2020-09-23,46.67,35.56,39.78,75.33,103.33,113.0,106.78,81.56,39.56,42.78,178.67,135.14,97.67,80.0,128.33,95.11,54.22,223.13,18.22,41.56,36.0,31.89
2020-09-24,46.67,35.56,39.78,75.33,103.33,113.0,106.11,81.56,39.56,42.78,178.67,135.14,97.67,80.0,127.89,95.11,54.22,223.13,18.22,41.56,39.67,32.22
2020-09-25,47.0,35.78,39.78,75.56,105.11,113.78,106.33,81.78,39.56,42.78,178.67,135.14,97.67,80.0,127.89,95.44,54.22,223.13,18.22,42.33,39.22,29.67
2020-09-26,47.0,35.78,39.78,75.56,105.11,113.78,106.33,81.78,39.56,42.78,178.67,135.14,97.67,80.0,127.89,95.44,54.22,223.13,18.22,42.33,40.33,29.11
2020-09-27,46.13,35.75,39.0,75.25,105.13,113.63,105.25,81.5,39.5,42.75,177.88,134.67,97.88,80.0,127.63,95.5,53.75,223.57,18.13,42.38,40.38,28.13
2020-09-28,47.44,35.78,39.78,76.11,105.89,114.44,106.56,81.78,39.56,42.78,178.67,135.14,97.67,80.0,127.89,95.33,54.22,223.13,18.22,41.67,41.78,30.89
2020-09-29,47.44,35.78,39.78,76.11,105.89,115.56,106.56,81.78,39.56,42.78,178.67,135.14,97.67,80.0,127.67,95.0,54.22,223.13,18.22,41.67,42.56,30.89
2020-09-30,47.44,35.56,39.44,76.33,106.0,115.44,107.11,81.22,39.33,42.78,179.11,135.14,98.89,80.0,128.22,95.22,54.78,223.13,18.11,41.0,41.56,29.0
2020-10-01,47.44,35.56,39.44,76.33,106.0,115.44,107.11,81.22,39.33,42.78,179.11,135.14,98.89,80.0,128.33,95.22,54.78,223.13,18.11,40.22,41.11,27.89
2020-10-02,49.2,35.2,40.8,77.8,106.2,116.0,110.8,81.2,39.8,43.4,180.6,135.2,101.6,80.0,127.0,95.0,58.0,207.5,18.2,40.0,39.6,31.0
2020-10-03,47.44,35.67,39.22,76.33,107.0,117.0,107.11,81.22,39.44,42.78,179.11,135.14,98.89,80.0,128.33,95.22,54.78,222.5,18.11,40.11,41.11,28.0
2020-10-04,48.43,35.0,39.14,76.86,107.71,117.0,107.71,80.71,39.57,43.29,181.29,134.33,98.86,80.0,128.0,95.43,56.86,211.67,18.29,39.57,38.71,25.57
2020-10-05,47.44,35.67,39.22,76.78,107.22,117.33,107.11,81.11,39.33,42.78,179.67,135.14,98.89,80.0,128.0,95.22,54.56,222.5,18.11,40.67,42.22,25.33
2020-10-06,47.44,35.67,39.22,77.33,108.89,118.22,107.11,81.44,39.33,42.78,179.67,135.14,98.89,80.0,127.78,95.22,54.56,222.5,18.11,40.78,44.22,25.56
2020-10-07,47.44,35.67,39.22,78.11,111.22,117.56,107.44,81.44,39.33,42.78,179.67,135.14,99.56,80.0,125.67,94.33,54.22,222.5,18.11,40.33,43.67,25.0
2020-10-08,47.44,35.67,39.22,78.67,112.67,118.89,107.0,81.44,39.33,42.78,179.67,135.14,99.56,80.0,125.67,94.33,54.22,222.5,18.11,40.89,42.22,24.22
2020-10-09,47.44,35.67,39.22,80.0,114.44,119.44,107.0,81.44,39.33,42.78,179.67,135.14,99.56,80.0,125.11,94.33,54.33,222.5,18.11,39.78,43.56,26.33
2020-10-10,47.63,34.88,39.25,79.0,113.13,118.5,106.63,81.38,39.38,43.38,180.88,134.33,99.13,80.0,124.75,94.75,55.0,212.14,17.88,39.5,43.25,26.88
2020-10-11,48.67,34.67,38.67,79.33,113.33,117.17,106.0,82.67,39.17,43.33,180.33,133.25,96.0,80.0,123.5,94.33,53.0,211.0,17.67,39.83,42.67,26.67
2020-10-12,47.44,35.67,39.22,81.33,117.44,122.0,107.56,81.22,39.33,42.78,179.67,135.14,100.67,80.0,125.11,94.56,54.56,222.5,18.11,41.44,44.78,28.0
2020-10-13,47.44,35.67,39.22,81.33,117.44,121.44,107.56,81.22,39.33,42.78,179.67,135.14,100.67,80.0,125.11,94.56,54.56,222.5,18.11,42.22,46.44,27.89
2020-10-14,47.22,35.67,39.22,81.11,117.11,122.22,107.89,81.22,39.33,42.78,179.67,135.14,101.0,80.0,125.11,94.78,54.0,222.5,18.11,43.33,48.67,26.78
2020-10-15,47.22,35.67,39.75,81.11,117.11,122.22,107.89,81.22,39.11,42.78,179.67,135.14,101.0,80.0,125.11,94.78,54.0,222.5,18.11,42.56,48.67,24.78
2020-10-16,47.11,35.67,40.67,81.11,117.89,122.22,107.33,81.22,39.11,42.78,179.67,135.14,101.0,80.0,124.78,94.67,53.78,222.5,18.11,42.0,49.44,24.67
2020-10-17,47.11,35.67,39.75,81.11,118.11,122.22,107.33,81.22,39.11,42.78,179.67,135.14,101.0,80.0,124.89,94.67,53.78,222.5,18.11,42.56,52.0,24.67
2020-10-18,49.0,35.33,40.6,81.0,117.33,121.83,108.5,80.67,39.17,43.33,182.33,135.2,102.33,80.0,124.17,94.83,55.0,210.0,18.33,42.17,53.83,23.67
2020-10-19,47.11,35.56,39.75,81.11,118.56,122.22,107.33,81.22,39.11,42.78,179.11,135.43,101.0,80.0,124.89,94.56,53.78,222.5,18.22,42.56,56.78,22.67
2020-10-20,47.11,35.56,39.22,81.11,118.56,122.33,107.33,81.22,39.11,42.78,179.11,135.43,101.0,80.0,124.89,94.56,53.78,222.5,18.22,42.56,63.33,22.67
2020-10-21,47.11,35.56,39.22,81.11,118.33,122.56,107.33,81.22,39.0,42.78,179.11,135.43,101.0,80.0,125.22,94.44,54.67,222.5,18.22,43.56,73.89,22.33
2020-10-22,47.11,35.56,39.22,81.11,118.33,122.56,107.33,81.22,39.0,42.78,179.11,135.43,101.0,80.0,125.22,94.44,54.67,222.5,18.22,44.0,76.67,22.67
2020-10-23,47.11,35.56,39.22,81.11,118.33,122.56,107.33,81.22,39.0,42.78,179.11,135.43,101.0,80.0,125.22,94.44,53.56,222.5,18.22,43.67,78.89,22.89
2020-10-24,47.11,35.56,39.22,81.11,118.33,122.56,107.33,81.22,39.0,42.78,179.11,135.43,101.0,80.0,125.22,94.44,53.56,222.5,18.22,44.56,79.67,22.67
2020-10-25,47.75,35.75,39.13,81.75,118.75,122.88,107.63,80.5,39.0,42.63,179.88,135.43,101.75,80.0,124.75,93.75,54.63,223.57,18.63,44.75,79.63,21.75
2020-10-26,49.0,35.14,38.43,80.29,117.86,122.29,107.29,82.0,39.14,43.29,180.57,132.2,100.71,80.0,125.14,94.57,54.43,212.5,18.0,43.43,80.43,20.71
2020-10-27,47.11,35.56,39.22,81.11,118.33,122.56,107.89,81.22,39.0,42.78,179.11,135.43,101.0,80.0,124.89,94.44,53.56,222.5,18.22,45.11,79.67,20.44
2020-10-28,47.0,35.67,39.0,81.11,118.44,122.56,107.89,81.22,38.89,42.78,176.89,135.43,101.0,80.0,124.89,94.78,53.56,222.5,18.33,46.44,77.44,19.78
2020-10-29,47.0,35.67,39.0,81.11,118.44,122.56,107.89,81.22,38.89,42.78,176.89,135.43,101.0,80.0,126.0,94.78,53.56,222.5,18.33,46.0,77.0,18.33
2020-10-30,47.0,35.67,39.0,81.11,118.44,122.56,107.89,81.22,38.89,42.78,176.89,135.43,101.0,80.0,126.0,94.78,53.56,222.5,18.33,44.89,78.11,18.33
2020-10-31,47.0,35.67,39.0,81.11,118.44,122.56,107.89,81.22,38.89,42.78,176.89,135.43,101.0,80.0,126.0,95.0,53.56,222.5,18.33,44.22,76.78,17.33
2020-11-01,49.2,35.8,37.6,82.6,120.0,124.0,108.0,81.4,38.8,42.6,175.2,134.5,97.8,80.0,126.4,92.8,52.4,227.0,19.4,45.6,79.8,14.6
2020-11-02,47.0,35.67,39.0,81.11,118.89,123.56,108.67,81.5,39.0,42.78,176.89,137.5,101.33,80.0,126.78,95.78,53.56,223.13,18.33,45.67,77.89,16.0
2020-11-03,47.0,35.67,39.0,80.89,118.33,123.44,109.0,81.5,39.0,42.78,176.89,137.67,101.33,80.0,126.56,95.78,53.33,223.13,18.33,45.67,79.11,16.33
2020-11-04,47.11,35.67,39.0,80.22,117.78,122.89,108.11,81.5,39.0,42.78,176.22,137.67,101.33,80.0,125.89,96.0,53.33,223.13,18.33,46.0,77.22,15.89
2020-11-05,47.11,35.67,39.0,80.22,117.78,122.89,108.11,81.5,39.0,42.78,176.22,137.67,101.33,80.0,125.89,97.0,53.33,223.13,18.33,45.44,73.89,16.22
2020-11-06,47.11,35.67,39.0,80.22,117.78,122.89,108.11,81.5,39.0,42.78,176.22,137.67,101.33,80.0,125.89,97.0,53.33,223.13,18.33,45.44,73.22,14.89
2020-11-07,47.25,34.88,39.0,79.25,116.88,122.38,107.88,81.43,39.0,43.38,177.0,137.2,100.38,80.0,126.0,97.13,53.38,212.86,18.13,45.5,71.0,15.75
2020-11-08,47.25,34.88,39.0,79.25,116.88,122.38,107.88,81.43,39.0,43.38,177.0,137.2,100.38,80.0,126.0,97.13,53.38,212.86,18.13,45.5,70.38,15.75
2020-11-09,47.11,35.67,39.0,80.22,117.22,122.33,107.56,81.25,39.0,42.78,175.11,137.67,103.78,80.0,125.56,99.0,53.56,223.13,18.33,45.89,68.0,15.89
2020-11-10,47.11,35.67,39.0,80.22,116.67,122.33,107.56,81.25,39.0,42.78,175.11,137.67,103.78,80.0,125.78,99.22,53.56,223.13,18.33,45.89,66.33,16.22
2020-11-11,47.11,35.67,39.75,80.11,115.56,122.22,107.44,81.25,38.89,42.78,173.33,137.67,102.56,80.0,124.44,99.33,53.56,223.13,18.33,45.22,66.67,16.0
2020-11-12,47.11,35.67,40.89,80.11,114.56,122.22,107.44,81.25,38.89,42.78,173.33,137.67,102.56,80.0,124.44,99.33,53.56,223.13,18.33,45.56,66.11,16.89
2020-11-13,47.75,36.13,41.0,80.63,115.13,122.5,108.13,80.0,39.0,42.63,173.38,137.67,103.5,80.0,123.88,98.75,54.63,223.57,18.75,46.63,64.88,16.25
2020-11-14,53.0,34.67,43.33,79.67,113.33,121.67,108.33,81.67,38.67,44.0,170.0,134.0,103.67,80.0,123.33,97.67,51.67,206.67,19.33,45.67,65.0,14.0
2020-11-15,52.75,35.75,41.75,79.75,115.25,122.25,109.25,81.25,39.5,43.75,170.25,134.0,106.5,80.0,122.5,97.5,56.75,210.0,19.25,46.25,61.75,16.5
2020-11-16,47.11,35.67,40.89,80.11,113.0,122.11,107.44,81.25,39.0,42.78,173.33,137.67,102.56,80.0,124.44,99.89,53.56,223.13,18.33,46.44,64.67,20.11
2020-11-17,47.11,35.67,40.89,80.33,113.22,122.22,107.44,81.25,38.89,42.78,173.67,137.67,102.56,80.0,124.67,100.11,53.56,223.13,18.33,45.33,63.0,19.44
2020-11-18,47.11,35.67,41.11,80.44,111.56,122.11,107.89,81.25,38.78,42.78,175.11,137.67,103.78,80.0,125.33,104.0,53.56,223.13,18.33,47.56,63.11,18.78
2020-11-19,47.11,35.67,41.11,80.44,111.56,122.11,107.89,81.25,38.78,42.78,175.11,137.67,103.78,80.0,125.56,104.0,53.56,223.13,18.33,47.78,62.56,21.22
2020-11-20,47.0,35.25,41.13,80.5,110.5,122.13,107.63,81.25,38.88,43.0,174.75,138.2,98.75,80.0,125.63,104.88,53.38,223.13,18.63,49.63,62.0,24.75
2020-11-21,47.0,35.67,40.0,80.67,111.0,122.11,107.89,81.25,38.78,42.78,175.11,137.67,99.33,80.0,125.67,104.0,53.56,223.13,18.33,49.44,62.44,22.78
2020-11-22,47.13,34.88,40.14,79.75,110.38,121.5,107.63,81.14,38.75,43.38,175.75,137.2,98.13,80.0,125.63,104.5,53.63,212.86,18.13,49.25,61.25,23.0
2020-11-23,47.0,35.67,39.33,80.67,111.0,122.11,107.89,81.25,38.78,42.78,175.11,137.67,99.56,80.0,126.22,104.67,53.56,223.13,18.33,49.33,64.0,23.89
2020-11-24,47.0,35.67,39.33,80.67,111.0,122.11,107.89,81.25,38.78,42.78,175.11,137.67,99.56,80.0,126.22,104.67,53.56,223.13,18.33,48.0,64.0,23.89
2020-11-25,47.0,35.67,39.33,80.67,111.0,122.11,107.89,81.13,38.78,42.78,175.11,137.67,100.11,80.0,126.44,104.89,53.56,223.13,18.33,47.78,64.0,23.44
2020-11-26,47.0,35.67,39.33,80.67,111.0,122.11,107.89,81.13,38.78,42.78,175.33,137.67,100.11,80.0,126.44,104.89,53.56,223.13,18.33,47.78,63.56,24.56
2020-11-27,47.0,35.67,39.33,80.78,111.56,122.22,108.56,81.13,38.78,42.78,175.33,137.67,100.11,80.0,127.44,106.0,53.56,223.13,18.33,46.67,63.67,25.44
2020-11-28,47.0,35.67,39.33,80.78,111.56,122.22,108.56,81.13,38.78,42.78,175.33,137.67,100.11,80.0,127.44,106.0,53.56,223.13,18.44,48.67,62.89,24.11
2020-11-29,48.0,35.17,37.33,79.83,110.5,122.17,108.67,82.0,38.5,43.33,175.0,131.67,99.0,80.0,127.0,107.0,53.5,212.0,18.0,48.5,60.83,21.67
2020-11-30,47.0,35.56,39.33,80.56,111.0,122.22,108.56,80.25,38.44,42.78,175.33,138.33,101.22,80.0,128.33,106.89,53.44,226.88,18.44,47.11,55.78,21.44
2020-12-01,47.0,35.56,39.33,80.56,111.0,122.22,108.56,80.25,38.44,42.78,175.33,138.33,101.22,80.0,128.33,106.78,53.44,226.88,18.44,46.56,54.67,21.22
2020-12-02,46.89,35.56,39.33,80.56,111.0,122.22,108.56,80.25,38.44,42.78,175.33,138.33,101.22,80.0,129.33,107.56,53.11,226.88,18.44,47.11,52.44,20.78
2020-12-03,46.89,35.56,39.33,80.56,111.0,122.22,108.56,80.25,38.44,42.78,175.33,138.33,101.22,80.0,129.33,107.56,53.11,226.88,18.44,47.11,51.67,20.89
2020-12-04,47.11,35.56,39.33,80.56,110.78,122.22,108.56,80.25,38.44,42.78,175.33,138.33,102.33,80.0,131.0,107.56,53.44,226.88,18.44,46.89,51.33,19.44
